ESU,small_airport,MA
EUN,medium_airport,EH
CMN,large_airport,MA
SFI,small_airport,MA
NDR,medium_airport,MA
RAK,medium_airport,MA
NNA,medium_airport,MA
OZZ,medium_airport,MA
GMQ,medium_airport,CN
AHU,medium_airport,MA
TTU,medium_airport,MA
TNG,medium_airport,MA
GNU,small_airport,US
DSS,large_airport,SN
GOC,small_airport,PG
KDA,small_airport,SN
ZIG,medium_airport,SN
CSK,medium_airport,SN
KLC,medium_airport,SN
DKR,large_airport,SN
MAX,medium_airport,SN
POD,small_airport,SN
RDT,small_airport,SN
XLS,medium_airport,SN
BXE,medium_airport,SN
KGG,medium_airport,SN
SMY,small_airport,SN
TUD,medium_airport,SN
AEO,small_airport,MR
OTL,small_airport,MR
THI,small_airport,MR
TIY,small_airport,MR
BGH,small_airport,MR
KFA,small_airport,MR
TMD,small_airport,MR
EMN,small_airport,MR
AJJ,small_airport,MR
KED,small_airport,MR
MOM,small_airport,MR
NKC,large_airport,MR
SEY,small_airport,MR
THT,small_airport,MR
ATR,medium_airport,MR
FGD,small_airport,MR
NDB,medium_airport,MR
OUZ,small_airport,MR
GRC,small_airport,LR
GMT,small_airport,US
CIQ,small_airport,GT
DON,small_airport,GT
ENJ,small_airport,GT
PCG,small_airport,GT
TKM,small_airport,GT
UAX,small_airport,GT
PKJ,small_airport,GT
GTZ,small_airport,TZ
CKY,medium_airport,GN
GUE,small_airport,PG
FIG,small_airport,GN
FAA,small_airport,GN
KSI,small_airport,GN
LEK,small_airport,GN
MCA,small_airport,GN
NZE,small_airport,GN
BKJ,small_airport,GN
SBI,small_airport,GN
GII,small_airport,GN
KNN,small_airport,GN
SID,large_airport,CV
NTO,small_airport,CV
BVC,medium_airport,CV
GVE,small_airport,US
MMO,medium_airport,CV
MTI,small_airport,CV
RAI,medium_airport,CV
SFL,small_airport,CV
SNE,medium_airport,CV
VXE,medium_airport,CV
BCG,small_airport,GY
BTO,small_airport,SR
DOE,small_airport,SR
LDO,small_airport,SR
WSO,small_airport,SR
ADD,large_airport,ET
AMH,medium_airport,ET
AXU,medium_airport,ET
BCO,small_airport,ET
BJR,medium_airport,ET
BEI,small_airport,ET
DSE,small_airport,ET
DEM,small_airport,ET
DBM,small_airport,ET
DIR,medium_airport,ET
DBT,small_airport,ET
FNH,small_airport,ET
GOB,small_airport,ET
GNN,small_airport,ET
GMB,medium_airport,ET
GDQ,medium_airport,ET
GDE,medium_airport,ET
GOR,small_airport,ET
QHR,medium_airport,ET
HUE,small_airport,ET
JIJ,medium_airport,ET
JIM,medium_airport,ET
ABK,small_airport,ET
LFO,small_airport,ET
AWA,small_airport,ET
LLI,small_airport,ET
MKS,small_airport,ET
MQX,medium_airport,ET
ETE,small_airport,ET
NDM,small_airport,ET
MUJ,small_airport,ET
MTF,small_airport,ET
EGL,small_airport,ET
NEJ,small_airport,ET
NEK,small_airport,ET
PWI,small_airport,ET
SXU,small_airport,ET
SKR,small_airport,ET
SZE,small_airport,ET
ASO,medium_airport,ET
TIE,small_airport,ET
WAC,small_airport,ET
WRA,small_airport,ET
HAY,small_airport,US
HAZ,small_airport,PG
BJM,medium_airport,BI
GID,small_airport,BI
KRE,small_airport,BI
HBQ,medium_airport,CN
HBT,seaplane_base,LK
ALU,small_airport,SO
BIB,small_airport,SO
CXN,small_airport,SO
BSY,small_airport,SO
HCM,small_airport,SO
BSA,small_airport,SO
GSR,small_airport,SO
HGA,large_airport,SO
BBO,medium_airport,SO
LGX,small_airport,SO
KMU,medium_airport,SO
MGQ,medium_airport,SO
BLW,small_airport,SO
CMO,small_airport,SO
GLK,small_airport,SO
CMS,small_airport,SO
ERA,small_airport,SO
BUO,small_airport,SO
GGR,small_airport,SO
JIB,medium_airport,DJ
AII,small_airport,DJ
MHI,small_airport,DJ
OBC,small_airport,DJ
TDJ,small_airport,DJ
CCE,medium_airport,EG
SEW,small_airport,EG
EMY,small_airport,EG
SQK,small_airport,EG
DBB,medium_airport,EG
AAC,medium_airport,EG
ATZ,medium_airport,EG
ALY,medium_airport,EG
HBE,medium_airport,EG
ABS,medium_airport,EG
CAI,large_airport,EG
CWE,medium_airport,EG
DAK,small_airport,EG
HRG,large_airport,EG
EGH,medium_airport,EG
UVL,small_airport,EG
LXR,large_airport,EG
RMF,medium_airport,EG
HMB,medium_airport,EG
MUH,medium_airport,EG
HEO,small_airport,PG
GSQ,small_airport,EG
PSD,medium_airport,EG
SKV,medium_airport,EG
SSH,medium_airport,EG
ASW,medium_airport,EG
TCP,medium_airport,EG
ELT,small_airport,EG
HEY,heliport,US
HGT,heliport,US
ASM,medium_airport,ER
MSW,medium_airport,ER
ASA,medium_airport,ER
TES,small_airport,ER
HPV,small_airport,US
WKL,heliport,US
HIA,medium_airport,CN
HIL,small_airport,ET
ASV,medium_airport,KE
HKB,small_airport,US
EDL,medium_airport,KE
EYS,small_airport,KE
KLK,small_airport,KE
GAS,small_airport,KE
HOA,small_airport,KE
NBO,large_airport,KE
KEU,small_airport,KE
GGM,small_airport,KE
KIS,medium_airport,KE
ILU,small_airport,KE
KEY,small_airport,KE
KTL,medium_airport,KE
LKG,medium_airport,KE
LOK,medium_airport,KE
LAU,medium_airport,KE
LOY,small_airport,KE
NDE,small_airport,KE
RBT,small_airport,KE
MYD,medium_airport,KE
MBA,large_airport,KE
MRE,medium_airport,KE
OYL,small_airport,KE
NYE,small_airport,KE
NUU,small_airport,KE
WIL,medium_airport,KE
NYK,medium_airport,KE
UAS,small_airport,KE
UKA,small_airport,KE
WJR,medium_airport,KE
SRX,medium_airport,LY
TOB,small_airport,LY
GHT,medium_airport,LY
AKF,medium_airport,LY
BEN,medium_airport,LY
MJI,medium_airport,LY
LAQ,medium_airport,LY
SEB,medium_airport,LY
TIP,large_airport,LY
LMQ,medium_airport,LY
NFR,small_airport,LY
HUQ,small_airport,LY
LTD,medium_airport,LY
ZIS,small_airport,LY
WAX,small_airport,LY
EDQ,small_airport,HN
HOO,small_airport,VN
HRC,small_airport,KZ
GYI,medium_airport,RW
BTQ,small_airport,RW
KGL,large_airport,RW
RHG,small_airport,RW
KME,medium_airport,RW
ATB,small_airport,SD
EDB,small_airport,SD
DOG,medium_airport,SD
RSS,small_airport,SD
HGI,medium_airport,SS
ELF,medium_airport,SD
GSU,small_airport,SD
DNX,small_airport,SD
EGN,small_airport,SD
HEG,small_airport,SD
HSJ,small_airport,CN
KSL,medium_airport,SD
GBU,small_airport,SD
KDX,small_airport,SD
RBX,small_airport,SS
MWE,medium_airport,SD
NUD,small_airport,SD
UYL,small_airport,SD
NHF,small_airport,SD
EBD,medium_airport,SD
PZU,medium_airport,SD
JUB,large_airport,SS
MAK,medium_airport,SS
KRT,large_airport,SD
WHF,small_airport,SD
DNI,small_airport,SD
WUU,medium_airport,SS
ZLX,small_airport,SD
ARK,medium_airport,TZ
BKZ,small_airport,TZ
DAR,large_airport,TZ
DOD,medium_airport,TZ
MBI,medium_airport,TZ
IRI,medium_airport,TZ
TKQ,small_airport,TZ
KIY,small_airport,TZ
JRO,medium_airport,TZ
LDI,small_airport,TZ
LKY,medium_airport,TZ
HTM,small_airport,MN
MFA,small_airport,TZ
MWN,small_airport,TZ
XMI,small_airport,TZ
NPY,small_airport,TZ
QSI,small_airport,TZ
MYW,medium_airport,TZ
MUZ,small_airport,TZ
MWZ,medium_airport,TZ
NCH,small_airport,TZ
JOM,small_airport,TZ
PMA,medium_airport,TZ
SEU,small_airport,TZ
SGX,small_airport,TZ
SUT,small_airport,TZ
SHY,small_airport,TZ
TBO,small_airport,TZ
TGT,medium_airport,TZ
ZNZ,large_airport,TZ
RUA,medium_airport,UG
EBB,large_airport,UG
ULU,medium_airport,UG
JIN,small_airport,UG
PAF,small_airport,UG
KSE,small_airport,UG
MBQ,small_airport,UG
KCU,small_airport,UG
SRT,medium_airport,UG
TRY,small_airport,UG
HWA,small_airport,PG
HYL,seaplane_base,US
IBI,small_airport,PG
IBL,medium_airport,MZ
ICO,small_airport,PH
PPJ,small_airport,ID
JBB,small_airport,ID
BWX,small_airport,ID
AAP,large_airport,ID
BXW,small_airport,ID
AAS,small_airport,ID
AGD,small_airport,ID
AKQ,small_airport,ID
AYW,small_airport,ID
BJG,small_airport,ID
BXM,small_airport,ID
DRH,small_airport,ID
ELR,small_airport,ID
EWE,small_airport,ID
FOO,small_airport,ID
GAV,small_airport,ID
IUL,small_airport,ID
KBF,small_airport,ID
KBX,small_airport,ID
KCD,small_airport,ID
KCI,small_airport,TL
KEA,small_airport,ID
KMM,small_airport,ID
KOD,small_airport,ID
KRC,small_airport,ID
KWB,small_airport,ID
LLN,small_airport,ID
LWE,small_airport,ID
LYK,small_airport,ID
MJY,small_airport,ID
MPT,small_airport,ID
MSI,small_airport,ID
MUF,small_airport,ID
NAF,small_airport,ID
OBD,small_airport,ID
PUM,small_airport,ID
PWL,small_airport,ID
RAQ,small_airport,ID
RKI,small_airport,ID
RTI,small_airport,ID
RUF,small_airport,ID
RZS,small_airport,ID
SAE,small_airport,ID
TBM,small_airport,ID
TMY,small_airport,ID
ZEG,small_airport,ID
UGU,medium_airport,ID
IDN,small_airport,PG
IMA,small_airport,PG
IMG,small_airport,MZ
VDY,small_airport,IN
JGB,small_airport,IN
NVY,small_airport,IN
RJI,small_airport,IN
TEI,small_airport,IN
INE,small_airport,MZ
IOK,small_airport,PG
IOP,small_airport,PG
KHA,small_airport,IR
GSM,small_airport,IR
IRU,seaplane_base,LK
ISG,medium_airport,JP
TQR,heliport,IT
ITK,small_airport,PG
IVI,small_airport,PA
JGD,medium_airport,CN
JIC,small_airport,CN
JIO,small_airport,ID
JIQ,medium_airport,CN
JJD,medium_airport,BR
JLA,small_airport,US
JNB,large_airport,ZA
JOP,small_airport,PG
JPN,heliport,US
JRA,heliport,US
JRB,heliport,US
JUH,small_airport,CN
AMK,small_airport,US
BDX,small_airport,US
EUE,small_airport,US
KPT,small_airport,US
RLA,small_airport,US
FID,small_airport,US
HUD,small_airport,US
TWD,small_airport,US
MVM,small_airport,US
HCC,small_airport,US
AHD,small_airport,US
GCW,small_airport,US
CKE,small_airport,US
ROF,small_airport,US
CNE,small_airport,US
RSX,seaplane_base,US
COP,small_airport,US
CIL,small_airport,US
IRB,small_airport,US
GNF,small_airport,US
CHZ,small_airport,US
LTW,small_airport,US
AHF,small_airport,US
PCT,small_airport,US
CTO,small_airport,US
NRI,small_airport,US
GTP,small_airport,US
NLE,small_airport,US
GCD,small_airport,US
VLE,small_airport,US
FPY,small_airport,US
NTJ,small_airport,US
SBO,small_airport,US
JVI,small_airport,US
UCE,small_airport,US
GOL,small_airport,US
KKT,small_airport,US
PRW,small_airport,US
EGP,small_airport,US
BLD,small_airport,US
MFH,small_airport,US
ECA,small_airport,US
FMU,small_airport,US
OTS,small_airport,US
ROL,small_airport,US
CTK,small_airport,US
WPO,small_airport,US
ATE,small_airport,US
QWG,small_airport,US
ASQ,small_airport,US
AAF,small_airport,US
ABE,medium_airport,US
ABI,medium_airport,US
ABQ,large_airport,US
ABR,medium_airport,US
ABY,medium_airport,US
ACB,small_airport,US
ACK,medium_airport,US
ACT,medium_airport,US
ACV,medium_airport,US
ACY,medium_airport,US
ADG,small_airport,US
ADT,small_airport,US
ADM,small_airport,US
ADS,small_airport,US
ADW,large_airport,US
KAE,seaplane_base,US
AEL,small_airport,US
AEX,medium_airport,US
KAF,small_airport,PG
AFF,small_airport,US
WSG,small_airport,US
AFN,small_airport,US
AFO,small_airport,US
AFW,large_airport,US
AGC,medium_airport,US
AGO,small_airport,US
AGS,large_airport,US
AHC,small_airport,US
AHH,small_airport,US
AHN,medium_airport,US
AIA,small_airport,US
AID,small_airport,US
AIK,small_airport,US
AIO,small_airport,US
AIV,small_airport,US
AIZ,small_airport,US
AKO,small_airport,US
AKC,medium_airport,US
ALB,medium_airport,US
ALI,medium_airport,US
ALM,medium_airport,US
ALN,medium_airport,US
ALO,medium_airport,US
ALS,medium_airport,US
ALW,medium_airport,US
ALX,small_airport,US
AMA,large_airport,US
AMN,small_airport,US
AMW,small_airport,US
ANB,medium_airport,US
AND,medium_airport,US
SLT,small_airport,US
ANP,small_airport,US
ANQ,small_airport,US
ANW,small_airport,US
ANY,small_airport,US
AOH,small_airport,US
AOO,medium_airport,US
APA,medium_airport,US
APC,small_airport,US
APF,medium_airport,US
APG,medium_airport,US
APH,small_airport,US
APN,medium_airport,US
APT,small_airport,US
APV,small_airport,US
KAQ,small_airport,PG
ARA,medium_airport,US
ARB,small_airport,US
ARG,small_airport,US
WHT,small_airport,US
AUZ,small_airport,US
ART,medium_airport,US
ARV,small_airport,US
BFT,small_airport,US
ASE,medium_airport,US
SPZ,small_airport,US
ASH,small_airport,US
ASL,small_airport,US
ASN,small_airport,US
AST,medium_airport,US
ASX,small_airport,US
ASY,small_airport,US
ATL,large_airport,US
ATS,small_airport,US
ATW,small_airport,US
ATY,medium_airport,US
AUG,medium_airport,US
AUM,small_airport,US
AUN,small_airport,US
AUO,small_airport,US
AUS,large_airport,US
AUW,medium_airport,US
AVL,large_airport,US
AVO,small_airport,US
AVP,medium_airport,US
AVW,small_airport,US
AVX,small_airport,US
AWM,small_airport,US
AXG,small_airport,US
AXN,medium_airport,US
AXS,small_airport,US
AXV,small_airport,US
AXX,small_airport,US
AYS,small_airport,US
TUH,small_airport,US
AZO,medium_airport,US
BAB,large_airport,US
BAD,large_airport,US
BAF,medium_airport,US
CLU,medium_airport,US
BAM,small_airport,US
BBB,small_airport,US
BBD,medium_airport,US
BTN,small_airport,US
BBW,small_airport,US
BCB,small_airport,US
BCE,medium_airport,US
BCT,small_airport,US
BDE,medium_airport,US
BDG,small_airport,US
BDL,large_airport,US
BDR,medium_airport,US
WBU,small_airport,US
KBE,seaplane_base,US
BEC,small_airport,US
BED,medium_airport,US
BEH,small_airport,US
BFD,medium_airport,US
BFF,medium_airport,US
BFI,large_airport,US
BFL,medium_airport,US
BFM,medium_airport,US
BFR,small_airport,US
BGD,small_airport,US
BGE,small_airport,US
BGM,medium_airport,US
BGR,large_airport,US
BHB,medium_airport,US
BHM,large_airport,US
BID,small_airport,US
BIE,small_airport,US
BIF,medium_airport,US
BIH,medium_airport,US
BIL,large_airport,US
BIS,medium_airport,US
BIX,medium_airport,US
BJC,medium_airport,US
BJI,medium_airport,US
BJJ,small_airport,US
BKD,small_airport,US
BKE,medium_airport,US
BFK,medium_airport,US
BKL,medium_airport,US
BKT,small_airport,US
BKW,medium_airport,US
BKX,small_airport,US
BLF,medium_airport,US
BLH,medium_airport,US
BLI,medium_airport,US
BLM,small_airport,US
BLU,small_airport,US
BLV,large_airport,US
KBM,small_airport,PG
BMC,small_airport,US
BMG,medium_airport,US
BMI,large_airport,US
BML,small_airport,US
BMT,small_airport,US
BNA,large_airport,US
BNG,small_airport,US
BNL,small_airport,US
BNO,medium_airport,US
BNW,small_airport,US
BOI,large_airport,US
BOS,large_airport,US
BOW,small_airport,US
HCA,small_airport,US
BPI,medium_airport,US
WMH,medium_airport,US
BPT,medium_airport,US
BQK,medium_airport,US
BRD,medium_airport,US
BRL,medium_airport,US
BRO,medium_airport,US
BRY,small_airport,US
BTF,small_airport,US
BTL,medium_airport,US
BTM,medium_airport,US
TTO,small_airport,US
BTP,small_airport,US
BTR,medium_airport,US
BTV,medium_airport,US
BTY,small_airport,US
BUB,small_airport,US
BUF,large_airport,US
BUM,small_airport,US
BUR,medium_airport,US
BFP,medium_airport,US
BVO,small_airport,US
MVW,small_airport,US
BVX,small_airport,US
BVY,medium_airport,US
BWC,small_airport,US
BWD,small_airport,US
BWG,medium_airport,US
BWI,large_airport,US
WAH,small_airport,US
BWM,small_airport,US
BXA,small_airport,US
BXK,small_airport,US
BYG,small_airport,US
BYH,medium_airport,US
BYI,medium_airport,US
BYS,medium_airport,US
BBC,small_airport,US
BZN,medium_airport,US
XES,small_airport,US
PLY,small_airport,US
CLG,small_airport,US
CAD,small_airport,US
CAE,large_airport,US
CIG,small_airport,US
CAK,medium_airport,US
CAO,small_airport,US
CAR,medium_airport,US
CBE,small_airport,US
CBF,small_airport,US
CBK,small_airport,US
CBM,large_airport,US
KCC,seaplane_base,US
CCB,small_airport,US
CCR,small_airport,US
CCY,medium_airport,US
LLX,small_airport,US
CDC,medium_airport,US
CDH,small_airport,US
CDN,small_airport,US
CDR,medium_airport,US
CDS,medium_airport,US
CDW,small_airport,US
CEA,small_airport,US
CEC,medium_airport,US
CEF,medium_airport,US
CEU,small_airport,US
CEV,small_airport,US
CEW,medium_airport,US
CEY,small_airport,US
CEZ,small_airport,US
CFD,small_airport,US
TZC,small_airport,US
CFT,small_airport,US
CFV,small_airport,US
CGE,small_airport,US
CGF,medium_airport,US
CGI,medium_airport,US
CGS,small_airport,US
CGZ,small_airport,US
CHA,large_airport,US
CHK,small_airport,US
CHO,medium_airport,US
CHS,large_airport,US
CIC,small_airport,US
CID,large_airport,US
CIN,small_airport,US
CIR,small_airport,US
CIU,medium_airport,US
CKA,small_airport,US
CKB,medium_airport,US
GRM,small_airport,US
CKM,small_airport,US
CKN,small_airport,US
CKV,small_airport,US
KCL,small_airport,US
CLE,large_airport,US
CLI,small_airport,US
CLK,small_airport,US
CLL,medium_airport,US
CLM,medium_airport,US
CLR,small_airport,US
CLS,small_airport,US
CLT,large_airport,US
CLW,small_airport,US
CMH,large_airport,US
CMI,medium_airport,US
CMX,medium_airport,US
CMY,small_airport,US
KCN,seaplane_base,US
CNH,small_airport,US
CNK,small_airport,US
CNM,medium_airport,US
CNO,small_airport,US
CNU,medium_airport,US
CNW,small_airport,US
CNY,small_airport,US
COD,medium_airport,US
COE,medium_airport,US
COF,medium_airport,US
COI,small_airport,US
COM,small_airport,US
CON,medium_airport,US
COS,large_airport,US
COT,small_airport,US
COU,medium_airport,US
CPM,small_airport,US
CPR,medium_airport,US
CPS,small_airport,US
HCW,small_airport,US
KCR,small_airport,US
CRE,medium_airport,US
CRG,medium_airport,US
CRO,small_airport,US
CRP,large_airport,US
CLD,medium_airport,US
CRS,small_airport,US
CRT,small_airport,US
CRW,large_airport,US
CRX,small_airport,US
CSG,medium_airport,US
CSM,small_airport,US
CSQ,small_airport,US
CSV,medium_airport,US
CTB,medium_airport,US
CTY,small_airport,US
CTZ,small_airport,US
CUB,medium_airport,US
CUH,small_airport,US
CVG,large_airport,US
CKK,small_airport,US
CVN,small_airport,US
CVO,medium_airport,US
CVS,large_airport,US
CWA,medium_airport,US
KIP,small_airport,US
CWF,small_airport,US
CWI,small_airport,US
CXL,small_airport,US
CXO,medium_airport,US
CSN,small_airport,US
HAR,small_airport,US
CYS,medium_airport,US
KCZ,medium_airport,JP
CZT,small_airport,US
VEX,small_airport,US
DAA,medium_airport,US
DAB,large_airport,US
DAG,medium_airport,US
DAL,large_airport,US
DAN,medium_airport,US
DAY,large_airport,US
DBN,small_airport,US
DBQ,large_airport,US
DCA,large_airport,US
DCU,small_airport,US
DDC,medium_airport,US
DEC,medium_airport,US
DEH,small_airport,US
DEN,large_airport,US
DET,medium_airport,US
DFI,small_airport,US
DFW,large_airport,US
DGL,small_airport,US
DGW,small_airport,US
DHN,medium_airport,US
DHT,medium_airport,US
DIK,medium_airport,US
DKK,small_airport,US
DLL,small_airport,US
DLF,large_airport,US
DLH,large_airport,US
DLN,small_airport,US
DLS,medium_airport,US
DMA,medium_airport,US
DMN,medium_airport,US
DMO,small_airport,US
DNL,medium_airport,US
DNN,small_airport,US
DNS,small_airport,US
DNV,small_airport,US
DOV,large_airport,US
KDP,small_airport,PG
DPA,medium_airport,US
DPG,small_airport,US
KDQ,small_airport,PG
DRA,medium_airport,US
DRI,medium_airport,US
DRE,small_airport,US
DRO,small_airport,US
DRT,medium_airport,US
KDS,small_airport,AU
DSM,large_airport,US
DSV,small_airport,US
DTA,small_airport,US
DTL,small_airport,US
DTN,small_airport,US
DSI,small_airport,US
DTW,large_airport,US
DUA,small_airport,US
DUC,small_airport,US
DUG,medium_airport,US
DUJ,medium_airport,US
DVL,small_airport,US
DVN,small_airport,US
NOT,small_airport,US
NSL,small_airport,US
DVT,small_airport,US
KDW,seaplane_base,LK
DWH,small_airport,US
DXR,small_airport,US
DYL,small_airport,US
DYS,large_airport,US
KDZ,seaplane_base,LK
JJM,small_airport,KE
VPG,small_airport,KE
KTJ,small_airport,KE
OSJ,small_airport,KE
OLG,small_airport,KE
HKR,small_airport,KE
ANA,small_airport,KE
OLX,small_airport,KE
KRV,small_airport,KE
KIU,small_airport,KE
LBK,small_airport,KE
LBN,small_airport,KE
LKU,small_airport,KE
MRE,small_airport,KE
MUM,small_airport,KE
MIF,small_airport,US
CCG,small_airport,US
ESO,small_airport,US
WTR,small_airport,US
ALE,small_airport,US
BGT,small_airport,US
EAN,small_airport,US
EAR,small_airport,US
EAT,medium_airport,US
EAU,medium_airport,US
KEB,small_airport,US
EBS,small_airport,US
ECG,medium_airport,US
ECP,medium_airport,US
ECS,small_airport,US
EDE,small_airport,US
ETS,small_airport,US
EDW,large_airport,US
EED,medium_airport,US
EEN,medium_airport,US
EFD,medium_airport,US
EFK,small_airport,US
EFW,small_airport,US
KEG,small_airport,PG
EGE,medium_airport,US
EGI,medium_airport,US
EGV,small_airport,US
KEK,small_airport,US
EKA,medium_airport,US
EKI,small_airport,US
EKN,medium_airport,US
EKO,medium_airport,US
EKX,small_airport,US
ELA,small_airport,US
ELD,medium_airport,US
ELK,small_airport,US
ELM,medium_airport,US
ELN,small_airport,US
LYU,medium_airport,US
ELP,medium_airport,US
ELY,medium_airport,US
ELZ,small_airport,US
EMM,small_airport,US
EMP,small_airport,US
EMT,small_airport,US
END,large_airport,US
ENL,small_airport,US
ENV,medium_airport,US
ENW,medium_airport,US
EOK,small_airport,US
EPH,small_airport,US
EDK,small_airport,US
ERI,large_airport,US
ERR,small_airport,US
ERV,small_airport,US
ESC,small_airport,US
ESF,medium_airport,US
ESN,small_airport,US
EST,small_airport,US
ESW,small_airport,US
ETB,small_airport,US
ETN,small_airport,US
EUF,small_airport,US
EUG,medium_airport,US
EVM,small_airport,US
EVV,medium_airport,US
EVW,medium_airport,US
EWB,medium_airport,US
EWK,small_airport,US
EWN,medium_airport,US
EWR,large_airport,US
KEX,small_airport,PG
EYW,medium_airport,US
KEZ,seaplane_base,LK
WIB,small_airport,US
RBK,small_airport,US
FAF,medium_airport,US
FAM,small_airport,US
FAR,medium_airport,US
FAT,medium_airport,US
FAY,medium_airport,US
FBG,medium_airport,US
FBL,small_airport,US
FBR,small_airport,US
FBY,small_airport,US
FCH,small_airport,US
FCM,small_airport,US
FCS,medium_airport,US
FCY,small_airport,US
FDK,small_airport,US
FDR,small_airport,US
FDY,medium_airport,US
FEP,small_airport,US
FET,small_airport,US
FFA,small_airport,US
FFL,small_airport,US
FFM,small_airport,US
FFO,large_airport,US
FFT,small_airport,US
MSC,small_airport,US
FRD,small_airport,US
FHU,medium_airport,US
FKL,medium_airport,US
FKN,small_airport,US
FLD,small_airport,US
FLG,medium_airport,US
FLL,large_airport,US
FLO,medium_airport,US
FLP,small_airport,US
FLV,small_airport,US
FLX,small_airport,US
FME,medium_airport,US
FMH,small_airport,US
FMN,medium_airport,US
FMY,medium_airport,US
FNL,small_airport,US
FNT,medium_airport,US
FOD,medium_airport,US
FOE,medium_airport,US
FOK,small_airport,US
FIL,small_airport,US
FPR,medium_airport,US
FRG,medium_airport,US
FRH,small_airport,US
FRI,medium_airport,US
FRM,small_airport,US
FRR,small_airport,US
FSD,medium_airport,US
FSI,medium_airport,US
FSK,small_airport,US
FSM,large_airport,US
FST,medium_airport,US
FSU,small_airport,US
FMS,small_airport,US
FTK,medium_airport,US
FTW,large_airport,US
FTY,medium_airport,US
FUL,small_airport,US
WFK,small_airport,US
FWA,large_airport,US
FXE,medium_airport,US
FXY,small_airport,US
FYM,small_airport,US
FYV,medium_airport,US
GAD,small_airport,US
GAG,small_airport,US
GAI,small_airport,US
GBD,small_airport,US
GBG,small_airport,US
GBR,small_airport,US
GCC,medium_airport,US
JDA,small_airport,US
GCK,medium_airport,US
GCN,medium_airport,US
GCY,small_airport,US
GDM,small_airport,US
GDV,medium_airport,US
GDW,small_airport,US
GED,small_airport,US
GEG,large_airport,US
GEY,small_airport,US
GFA,heliport,US
GFK,medium_airport,US
GFL,medium_airport,US
GGE,small_airport,US
GGG,medium_airport,US
GGW,medium_airport,US
GHM,small_airport,US
GIF,small_airport,US
GJT,medium_airport,US
MEJ,small_airport,US
GKT,small_airport,US
GLD,medium_airport,US
GLE,small_airport,US
GLH,medium_airport,US
GLR,small_airport,US
GLS,medium_airport,US
GLW,small_airport,US
GMU,medium_airport,US
GNG,small_airport,US
GNT,small_airport,US
GNV,medium_airport,US
GOK,small_airport,US
GON,medium_airport,US
FCA,medium_airport,US
GPT,large_airport,US
GPZ,small_airport,US
GQQ,small_airport,US
GRB,large_airport,US
GRD,small_airport,US
GRE,small_airport,US
GRF,medium_airport,US
GRI,medium_airport,US
GRK,medium_airport,US
GRN,small_airport,US
GRR,medium_airport,US
GSB,large_airport,US
GSH,small_airport,US
GSO,large_airport,US
GSP,large_airport,US
GTF,medium_airport,US
GTG,small_airport,US
GTR,medium_airport,US
GUC,small_airport,US
GUP,medium_airport,US
GUS,large_airport,US
GUY,medium_airport,US
GVL,small_airport,US
GVT,small_airport,US
KGW,small_airport,PG
GWO,medium_airport,US
GWS,small_airport,US
KGX,small_airport,US
GXY,small_airport,US
GDC,small_airport,US
PNX,small_airport,US
GYR,small_airport,US
GYY,medium_airport,US
KGZ,small_airport,US
HAB,small_airport,US
HAF,small_airport,US
HAI,small_airport,US
HAO,small_airport,US
HBG,medium_airport,US
HBR,medium_airport,US
HDE,small_airport,US
HDN,small_airport,US
HEE,small_airport,US
MNZ,small_airport,US
HEZ,small_airport,US
HFD,medium_airport,US
HFF,small_airport,US
HGR,medium_airport,US
HHR,medium_airport,US
HUJ,small_airport,US
HIB,large_airport,US
HIE,small_airport,US
HIF,medium_airport,US
HII,small_airport,US
HIO,medium_airport,US
HKA,small_airport,US
HKS,small_airport,US
HKY,medium_airport,US
HLB,small_airport,US
HLC,small_airport,US
HLG,medium_airport,US
HLM,small_airport,US
HLN,medium_airport,US
HLR,medium_airport,US
HMN,large_airport,US
HMT,small_airport,US
HNB,small_airport,US
HSH,small_airport,US
HOB,medium_airport,US
HON,medium_airport,US
HOP,medium_airport,US
HOT,medium_airport,US
HOU,large_airport,US
HPN,medium_airport,US
HPT,small_airport,US
HPY,small_airport,US
HQM,medium_airport,US
HES,small_airport,US
HRL,medium_airport,US
HRO,medium_airport,US
HSB,small_airport,US
HNC,small_airport,US
THP,small_airport,US
HSI,small_airport,US
HSP,small_airport,US
HST,medium_airport,US
HSV,large_airport,US
HTH,small_airport,US
HTL,small_airport,US
HTO,small_airport,US
HTS,large_airport,US
HTW,small_airport,US
HUA,medium_airport,US
HUF,medium_airport,US
HUL,medium_airport,US
HUM,small_airport,US
HUT,medium_airport,US
HVE,small_airport,US
HVN,medium_airport,US
HVR,medium_airport,US
HVS,small_airport,US
HWD,small_airport,US
HWO,small_airport,US
WSH,small_airport,US
HHH,small_airport,US
HYA,medium_airport,US
HYR,medium_airport,US
HYS,medium_airport,US
HZL,small_airport,US
JFN,small_airport,US
IAB,medium_airport,US
IAD,large_airport,US
IAG,medium_airport,US
IAH,large_airport,US
KIB,seaplane_base,US
ICL,small_airport,US
ICT,large_airport,US
IDA,medium_airport,US
IDI,small_airport,US
IDP,small_airport,US
XPR,small_airport,US
IFA,small_airport,US
IFP,small_airport,US
IGM,small_airport,US
IKK,medium_airport,US
KIL,small_airport,CD
ILE,small_airport,US
ILG,medium_airport,US
ILM,medium_airport,US
ILN,medium_airport,US
IML,small_airport,US
IMM,small_airport,US
MDN,small_airport,US
